tgl,manufacture,version,max_slot,iploopback,hostname,self_slot,tipe_card,tipe_card_1,cap,port_used,port_idle,list_port_used,node,file2_sto_a,file2_types,file2_platform,file2_sto,file2_sto_l,file2_witel,file2_reg,file2_cluster,file2_longitude,file2_latitude
,,,,,GPON00-D4-GOD-5,,,,,,,,,GOD,7360 ISAM FX R5.6,HUAWEI,GOD,GODEAN,YOGYAKARTA,4,,110.29089,-7.76537
,,,,,GPON00-D4-GOM-4,,,,,,,,,GOM,AN5116-06B,HUAWEI,GOM,GOMBONG,MAGELANG,4,,109.51448,-7.60798
,,,,,GPON00-D4-GOM-4FAE,,,,,,,,,GOM,AN5516-04,HUAWEI,GOM,GOMBONG,MAGELANG,4,,109.51448,-7.60798
,,,,,GPON00-D4-GOM-4FAG,,,,,,,,,GOM,,HUAWEI,GOM,GOMBONG,MAGELANG,4,,109.51448,-7.60798
,,,,,GPON00-D4-GOM-4FAH,,,,,,,,,GOM,AN6000-2,HUAWEI,GOM,GOMBONG,MAGELANG,4,,109.51448,-7.60798
,,,,,GPON00-D4-GOM-4FAP,,,,,,,,,GOM,AN5516-04,HUAWEI,GOM,GOMBONG,MAGELANG,4,,109.51448,-7.60798
,,,,,GPON00-D4-GOM-FAG-4,,,,,,,,,GOM,AN5516-04,,GOM,GOMBONG,MAGELANG,4,,109.51448,-7.60798
,,,,,GPON00-D4-JHR-3,,,,,,,,,JHR,OTHER,,JHR,SEMARANG JOHAR,SEMARANG,4,,110.42478,-6.97029
,,,,,GPON00-D4-JPR-3,,,,,,,,,JPR,OTHER,,JPR,JEPARA,KUDUS,4,,110.66684,-6.59586
,,,,,GPON00-D4-JPR-4FU,,,,,,,,,JPR,,HUAWEI,JPR,JEPARA,KUDUS,4,,110.66684,-6.59586
,,,,,GPON00-D4-JSO-3,,,,,,,,,JSO,C300v2,HUAWEI,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JSO-3FA,,,,,,,,,JSO,C320v2,HUAWEI,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JSO-4,,,,,,,,,JSO,,HUAWEI,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JSO-4FD,,,,,,,,,JSO,,,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JSO-4FE,,,,,,,,,JSO,,,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JSO-4FF,,,,,,,,,JSO,AN6000-2,HUAWEI,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JTS-4,,,,,,,,,JTS,AN6000-17,,JSO,JATISRONO,SOLO,4,,110.97535,-7.90254
,,,,,GPON00-D4-JWN-3,,,,,,,,,JWN,C300v2,HUAWEI,JWN,JUWANA,KUDUS,4,,111.14738,-6.71974
,,,,,GPON00-D4-JWN-4FH,,,,,,,,,JWN,AN6000-2,HUAWEI,JWN,JUWANA,KUDUS,4,,111.14738,-6.71974
,,,,,GPON00-D4-JWN-4FJ,,,,,,,,,JWN,,HUAWEI,JWN,JUWANA,KUDUS,4,,111.14738,-6.71974
,,,,,GPON00-D4-KAK-4,,,,,,,,,KAK,AN5116-06B,HUAWEI,KAK,KARANGANYAR KEBUMEN,MAGELANG,4,,111.12761,-7.66484
,,,,,GPON00-D4-KAK-4FAG,,,,,,,,,KAK,AN5516-04,HUAWEI,KAK,KARANGANYAR KEBUMEN,MAGELANG,4,,111.12761,-7.66484
,,,,,GPON00-D4-KAK-4FAJ,,,,,,,,,KAK,,HUAWEI,KAK,KARANGANYAR KEBUMEN,MAGELANG,4,,111.12761,-7.66484
,,,,,GPON00-D4-KAR-3,,,,,,,,,KAR,OTHER,,KAR,KARANG ANYAR SOLO,SOLO,4,,110.82503,-7.56952
,,,,,GPON00-D4-KAR-4FAA,,,,,,,,,KAR,AN6000-2,HUAWEI,KAR,KARANG ANYAR SOLO,SOLO,4,,110.82503,-7.56952
,,,,,GPON00-D4-KAR-4FH,,,,,,,,,KAR,AN6000-2,HUAWEI,KAR,KARANG ANYAR SOLO,SOLO,4,,110.82503,-7.56952
,,,,,GPON00-D4-KAR-4FV,,,,,,,,,KAR,,HUAWEI,KAR,KARANG ANYAR SOLO,SOLO,4,,110.82503,-7.56952
,,,,,GPON00-D4-KAR-4MRE,,,,,,,,,KAR,AN5516-04,HUAWEI,KAR,KARANG ANYAR SOLO,SOLO,4,,110.82503,-7.56952
,,,,,GPON00-D4-KBM-4,,,,,,,,,KBM,AN5116-06B,HUAWEI,KBM,KEBUMEN,MAGELANG,4,,109.65324,-7.67016
,,,,,GPON00-D4-KBM-4FAH,,,,,,,,,KBM,AN6000-2,HUAWEI,KBM,KEBUMEN,MAGELANG,4,,109.65324,-7.67016
,,,,,GPON00-D4-KBM-4FAW,,,,,,,,,KBM,AN6000-2,HUAWEI,KBM,KEBUMEN,MAGELANG,4,,109.65324,-7.67016
,,,,,GPON00-D4-KBM-4FBM,,,,,,,,,KBM,AN6000-2,HUAWEI,KBM,KEBUMEN,MAGELANG,4,,109.65324,-7.67016
,,,,,GPON00-D4-KBM-4FBY,,,,,,,,,KBM,AN6000-2,HUAWEI,KBM,KEBUMEN,MAGELANG,4,,109.65324,-7.67016
,,,,,GPON00-D4-KBU-3,,,,,,,,,KBU,C300v2,HUAWEI,KBU,YOKYAKARTA KOTABARU,YOGYAKARTA,4,,110.37509,-7.78603
,,,,,GPON00-D4-KBU-3GAA,,,,,,,,,KBU,,HUAWEI,KBU,YOKYAKARTA KOTABARU,YOGYAKARTA,4,,110.37509,-7.78603
,,,,,GPON00-D4-KBU-3GAB,,,,,,,,,KBU,C320v2,HUAWEI,KBU,YOKYAKARTA KOTABARU,YOGYAKARTA,4,,110.37509,-7.78603
,,,,,GPON00-D4-KDL-3,,,,,,,,,KDL,OTHER,,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAC,,,,,,,,,KDL,OTHER,,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAH,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAJ,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAL,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAP,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAQ,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FAS,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FG,,,,,,,,,KDL,OTHER,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FV,,,,,,,,,KDL,C620,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDL-3FX,,,,,,,,,KDL,C320v2,HUAWEI,KDL,KENDAL,SEMARANG,4,,110.19812,-6.91859
,,,,,GPON00-D4-KDW-4FD,,,,,,,,,KDW,AN5516-04,HUAWEI,KDW,KEDUNGWUNI,PEKALONGAN,4,,109.5939,-6.96139
,,,,,GPON00-D4-KDW-4FS,,,,,,,,,KDW,AN5516-04,,KDW,KEDUNGWUNI,PEKALONGAN,4,,109.5939,-6.96139
,,,,,GPON00-D4-KDW-5,,,,,,,,,KDW,OTHER,,KDW,KEDUNGWUNI,PEKALONGAN,4,,109.5939,-6.96139
,,,,,GPON00-D4-KEL-3,,,,,,,,,KEL,C300v2,HUAWEI,KEL,KELING,KUDUS,4,,110.88867,-6.80632
,,,,,GPON00-D4-KEN-5,,,,,,,,,KEN,7360 ISAM FX R5.6,HUAWEI,KEN,YOGYAKARTA KENTUNGAN,YOGYAKARTA,4,,110.37497,-7.78676
,,,,,GPON00-D4-KGD-3GAA,,,,,,,,,KGD,C620,HUAWEI,KGD,KOTA GEDE,YOGYAKARTA,4,,110.37509,-7.78565
,,,,,GPON00-D4-KGD-3GAB,,,,,,,,,KGD,C620,HUAWEI,KGD,KOTA GEDE,YOGYAKARTA,4,,110.37509,-7.78565
,,,,,GPON00-D4-KGD-5,,,,,,,,,KGD,7360 ISAM FX R5.6,HUAWEI,KGD,KOTA GEDE,YOGYAKARTA,4,,110.37509,-7.78565
,,,,,GPON00-D4-KJE-4FH,,,,,,,,,KJE,AN5516-04,HUAWEI,KJE,KAJEN,PEKALONGAN,4,,109.57969,-7.02908
,,,,,GPON00-D4-KJE-4FJ,,,,,,,,,KJE,AN6000-2,HUAWEI,KJE,KAJEN,PEKALONGAN,4,,109.57969,-7.02908
,,,,,GPON00-D4-KJE-4FM,,,,,,,,,KJE,,HUAWEI,KJE,KAJEN,PEKALONGAN,4,,109.57969,-7.02908
,,,,,GPON00-D4-KJE-4FS,,,,,,,,,KJE,AN6000-2,HUAWEI,KJE,KAJEN,PEKALONGAN,4,,109.57969,-7.02908
,,,,,GPON00-D4-KJE-4FY,,,,,,,,,KJE,AN6000-2,HUAWEI,KJE,KAJEN,PEKALONGAN,4,,109.57969,-7.02908
,,,,,GPON00-D4-KJE-5,,,,,,,,,KJE,7360 ISAM FX R5.6,,KJE,KAJEN,PEKALONGAN,4,,109.57969,-7.02908
,,,,,GPON00-D4-KLP-3,,,,,,,,,KLP,C300v2,HUAWEI,KLP,KLAMPOK,PURWOKERTO,4,,109.4378,-7.46111
,,,,,GPON00-D4-KLP-4FJ,,,,,,,,,KLP,AN6000-2,HUAWEI,KLP,KLAMPOK,PURWOKERTO,4,,109.4378,-7.46111
,,,,,GPON00-D4-KLP-4FN,,,,,,,,,KLP,AN6000-2,HUAWEI,KLP,KLAMPOK,PURWOKERTO,4,,109.4378,-7.46111
,,,,,GPON00-D4-KLP-4FQ,,,,,,,,,KLP,AN6000-2,HUAWEI,KLP,KLAMPOK,PURWOKERTO,4,,109.4378,-7.46111
,,,,,GPON00-D4-KLS-3GAA,,,,,,,,,KLS,C320v2,HUAWEI,KLS,KALASAN,YOGYAKARTA,4,,110.4739,-7.76333
,,,,,GPON00-D4-KLX-3,,,,,,,,,KLX,OTHER,,KLX,KLATEN,SOLO,4,,110.62602,-7.68845
,,,,,GPON00-D4-KLX-4FAC,,,,,,,,,KLX,,HUAWEI,KLX,KLATEN,SOLO,4,,110.62602,-7.68845
,,,,,GPON00-D4-KLX-4FAN,,,,,,,,,KLX,AN6000-2,HUAWEI,KLX,KLATEN,SOLO,4,,110.62602,-7.68845
,,,,,GPON00-D4-KLX-4FD,,,,,,,,,KLX,,,KLX,KLATEN,SOLO,4,,110.62602,-7.68845
,,,,,GPON00-D4-KLX-4MRX,,,,,,,,,KLX,AN5516-04,,KLX,KLATEN,SOLO,4,,110.62602,-7.68845
,,,,,GPON00-D4-KMJ-3,,,,,,,,,KMJ,C300v2,,KMJ,KARIMUNJAWA,KUDUS,4,,110.43415,-5.85908
,,,,,GPON00-D4-KRT-3,,,,,,,,,KRT,OTHER,,KRT,SOLO KERTEN,SOLO,4,,110.79557,-7.55172
,,,,,GPON00-D4-KRT-4FCX,,,,,,,,,KRT,AN6000-2,HUAWEI,KRT,SOLO KERTEN,SOLO,4,,110.79557,-7.55172
,,,,,GPON00-D4-KRY-3,,,,,,,,,KRY,OTHER,,KRY,KROYA,PURWOKERTO,4,,109.24989,-7.62993
,,,,,GPON00-D4-KRY-4FJ,,,,,,,,,KRY,AN6000-2,HUAWEI,KRY,KROYA,PURWOKERTO,4,,109.24989,-7.62993
,,,,,GPON00-D4-KRY-4FP,,,,,,,,,KRY,AN6000-2,HUAWEI,KRY,KROYA,PURWOKERTO,4,,109.24989,-7.62993
,,,,,GPON00-D4-KRY-4FU,,,,,,,,,KRY,,HUAWEI,KRY,KROYA,PURWOKERTO,4,,109.24989,-7.62993
,,,,,GPON00-D4-KTA-4,,,,,,,,,KTA,AN5116-06B,HUAWEI,KTA,KUTOARJO,MAGELANG,4,,109.9214742,-7.7128436
,,,,,GPON00-D4-KTA-4FAF,,,,,,,,,KTA,AN6000-2,HUAWEI,KTA,KUTOARJO,MAGELANG,4,,109.9214742,-7.7128436
,,,,,GPON00-D4-KTA-4FAM,,,,,,,,,KRY,,HUAWEI,KTA,KUTOARJO,MAGELANG,4,,109.9214742,-7.7128436
,,,,,GPON00-D4-KTA-4FAS,,,,,,,,,KRY,,HUAWEI,KTA,KUTOARJO,MAGELANG,4,,109.9214742,-7.7128436
,,,,,GPON00-D4-KTA-FAM-4,,,,,,,,,KRY,AN5516-04,,KTA,KUTOARJO,MAGELANG,4,,109.9214742,-7.7128436
,,,,,GPON00-D4-KTM-3,,,,,,,,,KTM,C300v2,HUAWEI,KTM,KETANGGUNGAN TIMUR,PEKALONGAN,4,,108.89136,-6.93616
,,,,,GPON00-D4-KTM-4FE,,,,,,,,,KTM,,HUAWEI,KTM,KETANGGUNGAN TIMUR,PEKALONGAN,4,,108.89136,-6.93616
,,,,,GPON00-D4-KTM-4FG,,,,,,,,,KTM,AN5516-04,HUAWEI,KTM,KETANGGUNGAN TIMUR,PEKALONGAN,4,,108.89136,-6.93616
,,,,,GPON00-D4-KTM-4FH,,,,,,,,,KTM,,HUAWEI,KTM,KETANGGUNGAN TIMUR,PEKALONGAN,4,,108.89136,-6.93616
,,,,,GPON00-D4-KTM-4FN,,,,,,,,,KTM,AN6000-2,,KTM,KETANGGUNGAN TIMUR,PEKALONGAN,4,,108.89136,-6.93616
,,,,,GPON00-D4-KTM-4FY,,,,,,,,,KTM,,HUAWEI,KTM,KETANGGUNGAN TIMUR,PEKALONGAN,4,,108.89136,-6.93616
,,,,,GPON00-D4-KTO-3,,,,,,,,,KTO,OTHER,,KTO,KARTOSURO,SOLO,4,,110.72882,-7.54715
,,,,,GPON00-D4-KTO-4FAL,,,,,,,,,KTO,,HUAWEI,KTO,KARTOSURO,SOLO,4,,110.72882,-7.54715
,,,,,GPON00-D4-KTW-4,,,,,,,,,KTW,AN5116-06B,HUAWEI,KTW,KUTOWINANGUN,MAGELANG,4,,109.73458,-7.72077
,,,,,GPON00-D4-KTW-4FAA,,,,,,,,,KTW,AN5516-04,HUAWEI,KTW,KUTOWINANGUN,MAGELANG,4,,109.73458,-7.72077
,,,,,GPON00-D4-KTW-4FAF,,,,,,,,,KTW,AN6000-2,HUAWEI,KTW,KUTOWINANGUN,MAGELANG,4,,109.73458,-7.72077
,,,,,GPON00-D4-KUD-3,,,,,,,,,KUD,OTHER,,KUD,KUDUS,KUDUS,4,,110.88867,-6.80632
,,,,,GPON00-D4-KUD-4FAU,,,,,,,,,KUD,,HUAWEI,KUD,KUDUS,KUDUS,4,,110.88867,-6.80632
,,,,,GPON00-D4-KUD-4FR,,,,,,,,,KUD,,HUAWEI,KUD,KUDUS,KUDUS,4,,110.88867,-6.80632
,,,,,GPON00-D4-LSE-3,,,,,,,,,LSE,C300v2,HUAWEI,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-LSE-3FD,,,,,,,,,LSE,,HUAWEI,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-LSE-3GAA,,,,,,,,,LSE,C320v2,,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-LSE-4FAD,,,,,,,,,LSE,AN5516-04,HUAWEI,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-LSE-4FAE,,,,,,,,,LSE,AN6000-2,HUAWEI,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-LSE-4FC,,,,,,,,,LSE,,HUAWEI,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-LSE-4FE,,,,,,,,,LSE,AN6000-2,HUAWEI,LSE,LASEM,KUDUS,4,,111.43782,-6.6936
,,,,,GPON00-D4-MAN-3,,,,,,,,,MAN,OTHER,,MAN,MAJENANG,PURWOKERTO,4,,108.75699,-7.29114
,,,,,GPON00-D4-MAO-4FE,,,,,,,,,MAO,AN5516-04,,MAO,MAOS,PURWOKERTO,4,,109.1479,-7.62466
,,,,,GPON00-D4-MGE-4,,,,,,,,,MGE,AN5116-06B,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4-FW,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FAB,,,,,,,,,MGE,AN6000-2,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FAD,,,,,,,,,MGE,AN6000-2,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FAY,,,,,,,,,MGE,,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FAZ,,,,,,,,,MGE,AN6000-2,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FBA,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FBB,,,,,,,,,MGE,,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FBJ,,,,,,,,,MGE,,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FBL,,,,,,,,,MGE,,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FN,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FRAK,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FV,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-4FW,,,,,,,,,MGE,,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-FAY-4,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MGE-FU-4,,,,,,,,,MGE,AN5516-04,,MGE,MAGELANG,MAGELANG,4,,110.22728,-7.49897
,,,,,GPON00-D4-MJE-3,,,,,,,,,MJE,C300v2,HUAWEI,MJE,MIJEN,SEMARANG,4,,110.3344,-7.04167
,,,,,GPON00-D4-MJP-3,,,,,,,,,MJP,OTHER,,MJP,SEMARANG MAJAPAHIT,SEMARANG,4,,110.45784,-7.0068
,,,,,GPON00-D4-MJP-3FES,,,,,,,,,MJP,C620,HUAWEI,MJP,SEMARANG MAJAPAHIT,SEMARANG,4,,110.45784,-7.0068
,,,,,GPON00-D4-MJP-3FET,,,,,,,,,MJP,C620,HUAWEI,MJP,SEMARANG MAJAPAHIT,SEMARANG,4,,110.45784,-7.0068
,,,,,GPON00-D4-MKD-FMRF-4,,,,,,,,,MNK,AN5516-04,,MNK,MUNGKID,MAGELANG,4,,110.22277,-7.59874
,,,,,GPON00-D4-MKG-3,,,,,,,,,MKG,OTHER,,MKG,SEMARANG MANGKANG,SEMARANG,4,,110.31029,-6.97272
,,,,,GPON00-D4-MNK-3,,,,,,,,,MNK,C300v2,HUAWEI,MNK,MUNGKID,MAGELANG,4,,110.22277,-7.59874
,,,,,GPON00-D4-MNK-4FMRF,,,,,,,,,MNK,,HUAWEI,MNK,MUNGKID,MAGELANG,4,,110.22277,-7.59874
,,,,,GPON00-D4-MSO-3MRDB,,,,,,,,,MSO,C320v2,HUAWEI,MSO,SOLO MOJOSONGO,SOLO,4,,110.83414,-7.54162
,,,,,GPON00-D4-MSO-4FCB,,,,,,,,,MSO,,HUAWEI,MSO,SOLO MOJOSONGO,SOLO,4,,110.83414,-7.54162
,,,,,GPON00-D4-MSO-4FK,,,,,,,,,MSO,AN6000-2,HUAWEI,MSO,SOLO MOJOSONGO,SOLO,4,,110.83414,-7.54162
,,,,,GPON00-D4-MSO-4FN,,,,,,,,,MSO,,HUAWEI,MSO,SOLO MOJOSONGO,SOLO,4,,110.83414,-7.54162
,,,,,GPON00-D4-MSO-4FQ,,,,,,,,,MSO,,HUAWEI,MSO,SOLO MOJOSONGO,SOLO,4,,110.83414,-7.54162
,,,,,GPON00-D4-MTY-4,,,,,,,,,MTY,AN5116-06B,HUAWEI,MTY,MERTOYUDAN,MAGELANG,4,,110.22766,-7.52184
,,,,,GPON00-D4-MUN-4,,,,,,,,,MUN,AN5116-06B,HUAWEI,MUN,MUNTILAN,MAGELANG,4,,110.28872,-7.58355
,,,,,GPON00-D4-MUN-4-FDLA,,,,,,,,,MUN,AN5516-04,,MUN,MUNTILAN,MAGELANG,4,,110.28872,-7.58355
,,,,,GPON00-D4-MUN-4FDLA,,,,,,,,,MUN,,HUAWEI,MUN,MUNTILAN,MAGELANG,4,,110.28872,-7.58355
,,,,,GPON00-D4-NGA-3,,,,,,,,,NGA,C300v2,HUAWEI,NGA,NGAWEN,KUDUS,4,,111.3117,-7.00505
,,,,,GPON00-D4-NGA-4FA,,,,,,,,,NGA,AN6000-2,,NGA,NGAWEN,KUDUS,4,,111.3117,-7.00505
,,,,,GPON00-D4-NGA-4FD,,,,,,,,,NGA,,HUAWEI,NGA,NGAWEN,KUDUS,4,,111.3117,-7.00505
,,,,,GPON00-D4-NGA-4FE,,,,,,,,,NGA,,HUAWEI,NGA,NGAWEN,KUDUS,4,,111.3117,-7.00505
,,,,,GPON00-D4-PAT-3,,,,,,,,,PAT,OTHER,,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PAT-4FAJ,,,,,,,,,PAT,,HUAWEI,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PAT-4FAM,,,,,,,,,PAT,,HUAWEI,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PAT-4FD,,,,,,,,,PAT,,HUAWEI,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PAT-4FQ,,,,,,,,,PAT,,HUAWEI,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PAT-4FS,,,,,,,,,PAT,AN5516-04,HUAWEI,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PAT-4FW,,,,,,,,,PAT,AN6000-2,,PAT,PATI,KUDUS,4,,107.9847,-6.31232
,,,,,GPON00-D4-PBG-3,,,,,,,,,PBG,OTHER,,PBG,PURBALINGGA,PURWOKERTO,4,,109.36419,-7.38872
,,,,,GPON00-D4-PBG-4FB,,,,,,,,,PBG,,HUAWEI,PBG,PURBALINGGA,PURWOKERTO,4,,109.36419,-7.38872
,,,,,GPON00-D4-PEC-3,,,,,,,,,PEC,OTHER,,PEC,PECANGAAN,KUDUS,4,,110.70935,-6.69648
,,,,,GPON00-D4-PEC-4FG,,,,,,,,,PEC,AN6000-2,HUAWEI,PEC,PECANGAAN,KUDUS,4,,110.70935,-6.69648
,,,,,GPON00-D4-PEN-3,,,,,,,,,PEN,OTHER,,PEN,PEDAN,SOLO,4,,110.62605,-7.68811
,,,,,GPON00-D4-PEN-3FE,,,,,,,,,PEN,C620,HUAWEI,PEN,PEDAN,SOLO,4,,110.62605,-7.68811
,,,,,GPON00-D4-PEN-3FF,,,,,,,,,PEN,C620,HUAWEI,PEN,PEDAN,SOLO,4,,110.62605,-7.68811
,,,,,GPON00-D4-PEN-4FJ,,,,,,,,,PEN,,HUAWEI,PEN,PEDAN,SOLO,4,,110.62605,-7.68811
,,,,,GPON00-D4-PGR-3,,,,,,,,,PGR,OTHER,,PGR,PUGERAN,YOGYAKARTA,4,,110.36057,-7.81391
,,,,,GPON00-D4-PKL-3,,,,,,,,,PKL,OTHER,,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKL-4FAK,,,,,,,,,PKL,AN6000-2,,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKL-4FCF,,,,,,,,,PKL,AN6000-2,HUAWEI,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKL-4FCM,,,,,,,,,PKL,AN6000-2,HUAWEI,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKL-4FCU,,,,,,,,,PKL,,HUAWEI,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKL-4FDJ,,,,,,,,,PKL,,HUAWEI,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKL-4FDL,,,,,,,,,PKL,AN6000-2,HUAWEI,PKL,PEKALONGAN,PEKALONGAN,4,,109.66906,-6.88773
,,,,,GPON00-D4-PKM-3,,,,,,,,,PKM,OTHER,,PKM,KALIURANG,YOGYAKARTA,4,,110.3920147,-7.7401462
,,,,,GPON00-D4-PML-3,,,,,,,,,PML,C300v2,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FAB,,,,,,,,,PML,,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FAF,,,,,,,,,PML,AN6000-2,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FAM,,,,,,,,,PML,,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FH,,,,,,,,,PML,AN5516-04,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FM,,,,,,,,,PML,AN6000-2,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FU,,,,,,,,,PML,AN6000-2,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PML-4FZ,,,,,,,,,PML,AN6000-2,HUAWEI,PML,PEMALANG,PEKALONGAN,4,,109.3875,-6.90083
,,,,,GPON00-D4-PRN-4,,,,,,,,,PRN,AN5116-06B,HUAWEI,PRN,PARAKAN,MAGELANG,4,,110.0997,-7.27972
,,,,,GPON00-D4-PRN-4-FAH,,,,,,,,,PRN,AN5516-04,,PRN,PARAKAN,MAGELANG,4,,110.0997,-7.27972
,,,,,GPON00-D4-PRN-4FAG,,,,,,,,,PRN,,HUAWEI,PRN,PARAKAN,MAGELANG,4,,110.0997,-7.27972
,,,,,GPON00-D4-PRN-4FAH,,,,,,,,,PRN,AN5516-04,HUAWEI,PRN,PARAKAN,MAGELANG,4,,110.0997,-7.27972
,,,,,GPON00-D4-PRN-4FAL,,,,,,,,,PRN,AN5516-04,HUAWEI,PRN,PARAKAN,MAGELANG,4,,110.0997,-7.27972
,,,,,GPON00-D4-PRN-4FAQ,,,,,,,,,PRN,,HUAWEI,PRN,PARAKAN,MAGELANG,4,,110.0997,-7.27972
